anio,mes,establecimiento,lat,lon,ciudad,provincia,poblacion,fallecimientos,mt,sanciones
2013,8,Prisión Regional del Norte - U.7,-58.9931,-27.4756,Resistencia ,Chaco,359,0,1,0
2013,9,Prisión Regional del Norte - U.7,-58.9931,-27.4757,Resistencia ,Chaco,344,0,2,0
2013,10,Prisión Regional del Norte - U.7,-58.9931,-27.4758,Resistencia ,Chaco,341,1,8,0
2013,11,Prisión Regional del Norte - U.7,-58.9931,-27.4759,Resistencia ,Chaco,342,0,0,0
2013,12,Prisión Regional del Norte - U.7,-65.1058,-43.2941,Rawson ,Chubut,336,0,2,0
2009,1 ,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2942,Rawson ,Chubut,418,0,0,17
2009,2,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2943,Rawson ,Chubut,425,0,0,11
2009,3,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2944,Rawson ,Chubut,424,0,0,15
2009,4,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2945,Rawson ,Chubut,422,0,0,6
2009,5,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2946,Rawson ,Chubut,420,1,0,9
2009,6,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2947,Rawson ,Chubut,411,1,0,7
2009,7 ,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2948,Rawson ,Chubut,397,0,0,0
2009,8,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2949,Rawson ,Chubut,413,0,0,0
2009,9,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.295,Rawson ,Chubut,413,0,0,0
2009,10,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2951,Rawson ,Chubut,418,0,0,0
2009,11,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2952,Rawson ,Chubut,411,0,0,1
2009,12,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2953,Rawson ,Chubut,422,0,1,0
2010,1 ,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2954,Rawson ,Chubut,405,1,1,9
2010,2,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2955,Rawson ,Chubut,449,0,0,37
2010,3,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2956,Rawson ,Chubut,453,0,0,60
2010,4,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2957,Rawson ,Chubut,450,0,0,42
2010,5,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2958,Rawson ,Chubut,464,0,0,23
2010,6,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2959,Rawson ,Chubut,453,0,0,18
2010,7 ,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.296,Rawson ,Chubut,451,1,0,6
2010,8,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2961,Rawson ,Chubut,458,0,0,7
2010,9,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2962,Rawson ,Chubut,471,0,0,6
2010,10,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2963,Rawson ,Chubut,460,0,0,4
2010,11,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2964,Rawson ,Chubut,474,0,0,4
2010,12,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2965,Rawson ,Chubut,474,1,0,6
2011,1 ,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2966,Rawson ,Chubut,459,1,0,36
2011,2,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2967,Rawson ,Chubut,459,0,0,31
2011,3,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2968,Rawson ,Chubut,465,0,0,40
2011,4,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2969,Rawson ,Chubut,464,0,1,30
2011,5,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.297,Rawson ,Chubut,471,0,0,37
2011,6,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2971,Rawson ,Chubut,477,0,1,33
2011,7 ,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2972,Rawson ,Chubut,465,0,1,38
2011,8,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2973,Rawson ,Chubut,478,0,0,36
2011,9,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2974,Rawson ,Chubut,474,0,0,27
2011,10,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2975,Rawson ,Chubut,466,0,1,49
2011,11,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2976,Rawson ,Chubut,468,0,0,42
2011,12,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2977,Rawson ,Chubut,476,0,8,38
2012,1 ,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2978,Rawson ,Chubut,464,2,3,38
2012,2,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2979,Rawson ,Chubut,476,0,3,34
2012,3,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.298,Rawson ,Chubut,475,0,6,64
2012,4,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2981,Rawson ,Chubut,475,0,1,51
2012,5,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2982,Rawson ,Chubut,475,0,8,50
2012,6,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2983,Rawson ,Chubut,474,0,0,26
2012,7 ,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2984,Rawson ,Chubut,470,1,3,47
2012,8,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2985,Rawson ,Chubut,476,0,4,31
2012,9,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2986,Rawson ,Chubut,477,0,6,64
2012,10,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2987,Rawson ,Chubut,477,0,4,46
2012,11,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2988,Rawson ,Chubut,466,0,3,66
2012,12,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2989,Rawson ,Chubut,469,0,3,23
2013,1 ,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.299,Rawson ,Chubut,466,0,7,0
2013,2,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2991,Rawson ,Chubut,467,1,2,0
2013,3,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2992,Rawson ,Chubut,476,0,10,0
2013,4,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2993,Rawson ,Chubut,461,1,4,0
2013,5,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2994,Rawson ,Chubut,458,0,2,0
2013,6,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2995,Rawson ,Chubut,455,0,1,0
2013,7 ,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2996,Rawson ,Chubut,455,0,3,0
2013,8,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2997,Rawson ,Chubut,468,0,8,0
2013,9,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2998,Rawson ,Chubut,460,0,15,0
2013,10,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.2999,Rawson ,Chubut,474,0,11,0
2013,11,Instituto de Seguridad y resocialización - U.6,-65.1058,-43.3,Rawson ,Chubut,481,0,8,0
2013,12,Instituto de Seguridad y resocialización - U.6,-58.5151,-34.615,C.A.B.A.,C.A.B.A.,473,1,1,0
2009,1 ,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6151,C.A.B.A.,C.A.B.A.,1663,1,0,0
2009,2,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6152,C.A.B.A.,C.A.B.A.,1641,0,0,0
2009,3,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6153,C.A.B.A.,C.A.B.A.,1638,0,2,0
2009,4,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6154,C.A.B.A.,C.A.B.A.,1659,0,0,0
2009,5,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6155,C.A.B.A.,C.A.B.A.,1673,0,0,0
2009,6,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6156,C.A.B.A.,C.A.B.A.,1594,0,1,0
2009,7 ,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6157,C.A.B.A.,C.A.B.A.,1661,1,0,0
2009,8,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6158,C.A.B.A.,C.A.B.A.,1656,0,0,0
2009,9,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6159,C.A.B.A.,C.A.B.A.,1671,0,0,0
2009,10,Complejo Penitenciario Federal de la CABA,-58.5151,-34.616,C.A.B.A.,C.A.B.A.,1655,1,0,0
2009,11,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6161,C.A.B.A.,C.A.B.A.,1649,0,1,0
2009,12,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6162,C.A.B.A.,C.A.B.A.,1647,0,1,0
2010,1 ,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6163,C.A.B.A.,C.A.B.A.,1677,0,0,0
2010,2,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6164,C.A.B.A.,C.A.B.A.,1685,0,0,0
2010,3,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6165,C.A.B.A.,C.A.B.A.,1673,1,0,0
2010,4,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6166,C.A.B.A.,C.A.B.A.,1655,1,0,0
2010,5,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6167,C.A.B.A.,C.A.B.A.,1653,0,0,0
2010,6,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6168,C.A.B.A.,C.A.B.A.,1653,0,0,0
2010,7 ,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6169,C.A.B.A.,C.A.B.A.,1639,1,0,0
2010,8,Complejo Penitenciario Federal de la CABA,-58.5151,-34.617,C.A.B.A.,C.A.B.A.,1652,0,0,0
2010,9,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6171,C.A.B.A.,C.A.B.A.,1665,1,0,0
2010,10,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6172,C.A.B.A.,C.A.B.A.,1646,0,2,0
2010,11,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6173,C.A.B.A.,C.A.B.A.,1642,0,1,0
2010,12,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6174,C.A.B.A.,C.A.B.A.,1642,0,0,0
2011,1 ,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6175,C.A.B.A.,C.A.B.A.,1565,1,1,0
2011,2,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6176,C.A.B.A.,C.A.B.A.,1565,1,1,0
2011,3,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6177,C.A.B.A.,C.A.B.A.,1486,0,1,0
2011,4,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6178,C.A.B.A.,C.A.B.A.,1546,0,0,0
2011,5,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6179,C.A.B.A.,C.A.B.A.,1559,1,0,0
2011,6,Complejo Penitenciario Federal de la CABA,-58.5151,-34.618,C.A.B.A.,C.A.B.A.,1542,1,0,0
2011,7 ,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6181,C.A.B.A.,C.A.B.A.,1498,0,1,0
2011,8,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6182,C.A.B.A.,C.A.B.A.,1488,0,1,0
2011,9,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6183,C.A.B.A.,C.A.B.A.,1492,1,1,0
2011,10,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6184,C.A.B.A.,C.A.B.A.,1453,0,2,0
2011,11,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6185,C.A.B.A.,C.A.B.A.,1447,1,0,0
2011,12,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6186,C.A.B.A.,C.A.B.A.,1450,0,4,0
2012,1 ,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6187,C.A.B.A.,C.A.B.A.,1448,0,1,0
2012,2,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6188,C.A.B.A.,C.A.B.A.,1423,0,2,0
2012,3,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6189,C.A.B.A.,C.A.B.A.,1416,2,21,0
2012,4,Complejo Penitenciario Federal de la CABA,-58.5151,-34.619,C.A.B.A.,C.A.B.A.,1416,0,5,0
2012,5,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6191,C.A.B.A.,C.A.B.A.,1416,0,1,0
2012,6,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6192,C.A.B.A.,C.A.B.A.,1578,0,0,0
2012,7 ,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6193,C.A.B.A.,C.A.B.A.,1551,0,2,0
2012,8,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6194,C.A.B.A.,C.A.B.A.,1580,2,1,0
2012,9,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6195,C.A.B.A.,C.A.B.A.,1607,0,7,0
2012,10,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6196,C.A.B.A.,C.A.B.A.,1607,0,1,0
2012,11,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6197,C.A.B.A.,C.A.B.A.,1607,0,0,0
2012,12,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6198,C.A.B.A.,C.A.B.A.,1608,0,0,0
2013,1 ,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6199,C.A.B.A.,C.A.B.A.,1602,0,0,0
2013,2,Complejo Penitenciario Federal de la CABA,-58.5151,-34.62,C.A.B.A.,C.A.B.A.,1602,0,37,0
2013,3,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6201,C.A.B.A.,C.A.B.A.,1588,1,2,0
2013,4,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6202,C.A.B.A.,C.A.B.A.,1628,0,20,0
2013,5,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6203,C.A.B.A.,C.A.B.A.,1659,1,1,0
2013,6,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6204,C.A.B.A.,C.A.B.A.,1664,0,1,0
2013,7 ,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6205,C.A.B.A.,C.A.B.A.,1664,0,3,0
2013,8,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6206,C.A.B.A.,C.A.B.A.,1658,0,0,0
2013,9,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6207,C.A.B.A.,C.A.B.A.,1660,1,0,0
2013,10,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6208,C.A.B.A.,C.A.B.A.,1634,2,1,0
2013,11,Complejo Penitenciario Federal de la CABA,-58.5151,-34.6209,C.A.B.A.,C.A.B.A.,1661,0,4,0
2013,12,Complejo Penitenciario Federal de la CABA,-58.5151,-34.621,C.A.B.A.,C.A.B.A.,1653,1,9,0
2009,1 ,Cárcel de Formosa - U.10,-58.169,-26.1831,Formosa,Formosa,132,0,0,1
2009,2,Cárcel de Formosa - U.10,-58.169,-26.1832,Formosa,Formosa,133,0,0,0
2009,3,Cárcel de Formosa - U.10,-58.169,-26.1833,Formosa,Formosa,133,0,0,5
2009,4,Cárcel de Formosa - U.10,-58.169,-26.1834,Formosa,Formosa,139,0,0,5
2009,5,Cárcel de Formosa - U.10,-58.169,-26.1835,Formosa,Formosa,133,0,0,4
2009,6,Cárcel de Formosa - U.10,-58.169,-26.1836,Formosa,Formosa,140,0,0,3
2009,7 ,Cárcel de Formosa - U.10,-58.169,-26.1837,Formosa,Formosa,138,0,0,5
2009,8,Cárcel de Formosa - U.10,-58.169,-26.1838,Formosa,Formosa,135,0,0,5
2009,9,Cárcel de Formosa - U.10,-58.169,-26.1839,Formosa,Formosa,137,0,0,3
2009,10,Cárcel de Formosa - U.10,-58.169,-26.184,Formosa,Formosa,142,0,0,6
2009,11,Cárcel de Formosa - U.10,-58.169,-26.1841,Formosa,Formosa,143,0,0,7
2009,12,Cárcel de Formosa - U.10,-58.169,-26.1842,Formosa,Formosa,129,0,0,6
2010,1 ,Cárcel de Formosa - U.10,-58.169,-26.1843,Formosa,Formosa,132,0,0,5
2010,2,Cárcel de Formosa - U.10,-58.169,-26.1844,Formosa,Formosa,132,0,0,6
2010,3,Cárcel de Formosa - U.10,-58.169,-26.1845,Formosa,Formosa,137,0,0,4
2010,4,Cárcel de Formosa - U.10,-58.169,-26.1846,Formosa,Formosa,136,0,0,0
2010,5,Cárcel de Formosa - U.10,-58.169,-26.1847,Formosa,Formosa,137,0,0,1
2010,6,Cárcel de Formosa - U.10,-58.169,-26.1848,Formosa,Formosa,132,0,0,7
2010,7 ,Cárcel de Formosa - U.10,-58.169,-26.1849,Formosa,Formosa,137,0,0,3
2010,8,Cárcel de Formosa - U.10,-58.169,-26.185,Formosa,Formosa,138,0,0,2
2010,9,Cárcel de Formosa - U.10,-58.169,-26.1851,Formosa,Formosa,135,0,0,2
2010,10,Cárcel de Formosa - U.10,-58.169,-26.1852,Formosa,Formosa,130,0,0,10
2010,11,Cárcel de Formosa - U.10,-58.169,-26.1853,Formosa,Formosa,130,0,0,4
2010,12,Cárcel de Formosa - U.10,-58.169,-26.1854,Formosa,Formosa,130,0,0,7
2011,1 ,Cárcel de Formosa - U.10,-58.169,-26.1855,Formosa,Formosa,124,0,0,4
2011,2,Cárcel de Formosa - U.10,-58.169,-26.1856,Formosa,Formosa,124,0,0,1
2011,3,Cárcel de Formosa - U.10,-58.169,-26.1857,Formosa,Formosa,125,0,0,1
2011,4,Cárcel de Formosa - U.10,-58.169,-26.1858,Formosa,Formosa,126,0,0,1
2011,5,Cárcel de Formosa - U.10,-58.169,-26.1859,Formosa,Formosa,132,0,0,9
2011,6,Cárcel de Formosa - U.10,-58.169,-26.186,Formosa,Formosa,130,0,0,6
2011,7 ,Cárcel de Formosa - U.10,-58.169,-26.1861,Formosa,Formosa,130,0,0,5
2011,8,Cárcel de Formosa - U.10,-58.169,-26.1862,Formosa,Formosa,130,0,0,2
2011,9,Cárcel de Formosa - U.10,-58.169,-26.1863,Formosa,Formosa,129,0,0,1
2011,10,Cárcel de Formosa - U.10,-58.169,-26.1864,Formosa,Formosa,125,0,0,4
2011,11,Cárcel de Formosa - U.10,-58.169,-26.1865,Formosa,Formosa,124,0,0,2
2011,12,Cárcel de Formosa - U.10,-58.169,-26.1866,Formosa,Formosa,111,0,0,8
2012,1 ,Cárcel de Formosa - U.10,-58.169,-26.1867,Formosa,Formosa,123,0,0,3
2012,2,Cárcel de Formosa - U.10,-58.169,-26.1868,Formosa,Formosa,126,0,0,3
2012,3,Cárcel de Formosa - U.10,-58.169,-26.1869,Formosa,Formosa,122,0,0,4
2012,4,Cárcel de Formosa - U.10,-58.169,-26.187,Formosa,Formosa,122,0,0,3
2012,5,Cárcel de Formosa - U.10,-58.169,-26.1871,Formosa,Formosa,122,0,5,1
2012,6,Cárcel de Formosa - U.10,-58.169,-26.1872,Formosa,Formosa,120,0,0,2
2012,7 ,Cárcel de Formosa - U.10,-58.169,-26.1873,Formosa,Formosa,121,0,0,2
2012,8,Cárcel de Formosa - U.10,-58.169,-26.1874,Formosa,Formosa,121,0,0,2
2012,9,Cárcel de Formosa - U.10,-58.169,-26.1875,Formosa,Formosa,127,0,0,4
2012,10,Cárcel de Formosa - U.10,-58.169,-26.1876,Formosa,Formosa,127,0,0,5
2012,11,Cárcel de Formosa - U.10,-58.169,-26.1877,Formosa,Formosa,101,0,0,1
2012,12,Cárcel de Formosa - U.10,-58.169,-26.1878,Formosa,Formosa,97,0,0,4
2013,1 ,Cárcel de Formosa - U.10,-58.169,-26.1879,Formosa,Formosa,92,0,0,0
2013,2,Cárcel de Formosa - U.10,-58.169,-26.188,Formosa,Formosa,93,0,0,0
2013,3,Cárcel de Formosa - U.10,-58.169,-26.1881,Formosa,Formosa,96,0,0,0
2013,4,Cárcel de Formosa - U.10,-58.169,-26.1882,Formosa,Formosa,94,0,0,0
2013,5,Cárcel de Formosa - U.10,-58.169,-26.1883,Formosa,Formosa,92,0,0,0
2013,6,Cárcel de Formosa - U.10,-58.169,-26.1884,Formosa,Formosa,101,0,0,0
2013,7 ,Cárcel de Formosa - U.10,-58.169,-26.1885,Formosa,Formosa,101,0,0,0
2013,8,Cárcel de Formosa - U.10,-58.169,-26.1886,Formosa,Formosa,97,0,0,0
2013,9,Cárcel de Formosa - U.10,-58.169,-26.1887,Formosa,Formosa,105,0,0,0
2013,10,Cárcel de Formosa - U.10,-58.169,-26.1888,Formosa,Formosa,92,0,0,0
2013,11,Cárcel de Formosa - U.10,-58.169,-26.1889,Formosa,Formosa,98,0,0,0
2013,12,Cárcel de Formosa - U.10,-58.169,-26.189,Formosa,Formosa,92,0,0,0
2009,1 ,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.2421,Manuel Belgrano,San Salvador de Jujuy,111,0,0,7
2009,2,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.2422,Manuel Belgrano,San Salvador de Jujuy,114,0,0,0
2009,3,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.2423,Manuel Belgrano,San Salvador de Jujuy,116,0,0,0
2009,4,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.2424,Manuel Belgrano,San Salvador de Jujuy,117,0,0,1
2009,5,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.2425,Manuel Belgrano,San Salvador de Jujuy,126,0,0,0
2009,6,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.2426,Manuel Belgrano,San Salvador de Jujuy,103,0,0,0
2009,7 ,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.2427,Manuel Belgrano,San Salvador de Jujuy,109,0,0,0
2009,8,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.2428,Manuel Belgrano,San Salvador de Jujuy,103,0,0,0
2009,9,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.2429,Manuel Belgrano,San Salvador de Jujuy,100,0,0,0
2009,10,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.243,Manuel Belgrano,San Salvador de Jujuy,103,0,0,0
2009,11,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.2431,Manuel Belgrano,San Salvador de Jujuy,108,0,0,0
2009,12,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.2432,Manuel Belgrano,San Salvador de Jujuy,106,0,0,0
2010,1 ,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.2433,Manuel Belgrano,San Salvador de Jujuy,107,1,0,0
2010,2,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.2434,Manuel Belgrano,San Salvador de Jujuy,108,0,0,0
2010,3,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.2435,Manuel Belgrano,San Salvador de Jujuy,109,0,0,0
2010,4,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.2436,Manuel Belgrano,San Salvador de Jujuy,108,0,0,0
2010,5,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.2437,Manuel Belgrano,San Salvador de Jujuy,107,0,0,0
2010,6,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.2438,Manuel Belgrano,San Salvador de Jujuy,108,0,0,0
2010,7 ,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.2439,Manuel Belgrano,San Salvador de Jujuy,102,0,0,0
2010,8,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.244,Manuel Belgrano,San Salvador de Jujuy,97,0,0,0
2010,9,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.2441,Manuel Belgrano,San Salvador de Jujuy,101,0,0,0
2010,10,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.2442,Manuel Belgrano,San Salvador de Jujuy,100,0,0,0
2010,11,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.2443,Manuel Belgrano,San Salvador de Jujuy,104,0,0,0
2010,12,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.2444,Manuel Belgrano,San Salvador de Jujuy,104,0,0,0
2011,1 ,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.2445,Manuel Belgrano,San Salvador de Jujuy,127,0,0,1
2011,2,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.2446,Manuel Belgrano,San Salvador de Jujuy,127,0,0,2
2011,3,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.2447,Manuel Belgrano,San Salvador de Jujuy,133,0,0,0
2011,4,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.2448,Manuel Belgrano,San Salvador de Jujuy,134,0,0,0
2011,5,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.2449,Manuel Belgrano,San Salvador de Jujuy,130,0,0,0
2011,6,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.245,Manuel Belgrano,San Salvador de Jujuy,130,0,0,0
2011,7 ,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.2451,Manuel Belgrano,San Salvador de Jujuy,132,0,0,0
2011,8,"Instituto Penitenciario Federal ""Nuestra Señora del Rosario de Río Blanco y Paypaya"" - U.8",-65.2723,-24.2452,Manuel Belgrano,San Salvador de Jujuy,133,0,0,0
